"","Cast","Date","Depth_m","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin_Sum"
"4522","OPC006","19-Sep",34.36,3,5,2,3,1,2,16
"4532","OPC006","19-Sep",34.68,11,2,2,4,0,3,22
"4542","OPC006","19-Sep",35.1,5,5,4,5,3,0,22
"4552","OPC006","19-Sep",35.41,6,5,2,4,0,0,17
"4562","OPC006","19-Sep",35.83,5,4,2,1,2,1,15
"4572","OPC006","19-Sep",36.14,3,6,1,0,1,0,11
"4582","OPC006","19-Sep",36.66,2,4,4,4,6,1,21
"4592","OPC006","19-Sep",36.98,5,7,6,3,0,0,21
"4602","OPC006","19-Sep",37.29,4,4,1,2,2,3,16
"4612","OPC006","19-Sep",37.71,1,5,7,3,1,0,17
"4622","OPC006","19-Sep",38.13,8,7,5,1,3,1,25
"4632","OPC006","19-Sep",38.54,2,3,4,6,4,1,20
"4642","OPC006","19-Sep",38.86,5,4,1,2,5,3,20
"4652","OPC006","19-Sep",39.28,5,6,5,4,0,1,21
"4662","OPC006","19-Sep",39.69,5,1,1,2,3,3,15
"4672","OPC006","19-Sep",40.11,6,1,7,1,0,0,15
"4682","OPC006","19-Sep",40.42,2,3,3,3,2,3,16
"4692","OPC006","19-Sep",40.74,2,4,5,6,3,4,24
"4702","OPC006","19-Sep",41.16,8,3,2,0,3,6,22
"4712","OPC006","19-Sep",41.68,10,5,3,4,2,1,25
"4722","OPC006","19-Sep",41.99,7,2,1,2,3,2,17
"4732","OPC006","19-Sep",42.31,5,4,3,0,2,2,16
"4742","OPC006","19-Sep",42.83,3,4,2,1,4,0,14
"4752","OPC006","19-Sep",43.14,4,7,7,6,4,3,31
"4762","OPC006","19-Sep",43.45,3,0,0,4,3,2,12
"4772","OPC006","19-Sep",43.87,4,3,6,0,6,0,19
"4782","OPC006","19-Sep",44.29,3,1,0,1,0,1,6
"4792","OPC006","19-Sep",44.71,2,2,2,4,1,1,12
"4802","OPC006","19-Sep",45.13,3,4,3,4,2,1,17
"4812","OPC006","19-Sep",45.54,3,13,2,2,5,2,27
"4822","OPC006","19-Sep",45.96,5,3,3,1,1,3,16
"4832","OPC006","19-Sep",46.17,5,5,4,2,3,0,19
"4842","OPC006","19-Sep",46.69,9,4,2,1,3,0,19
"4852","OPC006","19-Sep",47.01,5,3,4,1,1,2,16
"4862","OPC006","19-Sep",47.43,4,1,4,3,2,3,17
"4872","OPC006","19-Sep",47.74,9,2,1,1,2,6,21
"4882","OPC006","19-Sep",48.16,6,4,2,2,2,2,18
"4892","OPC006","19-Sep",48.57,5,4,4,0,3,1,17
"4902","OPC006","19-Sep",48.99,3,4,5,3,2,3,20
"4911","OPC006","19-Sep",49.31,6,2,2,1,2,1,14
"4921","OPC006","19-Sep",49.62,8,7,3,0,1,2,21
"4931","OPC006","19-Sep",49.93,2,5,3,3,4,1,18
"4941","OPC006","19-Sep",50.46,3,6,3,0,0,0,12
"4951","OPC006","19-Sep",50.77,7,3,2,1,0,3,16
"4961","OPC006","19-Sep",51.08,3,1,2,2,2,1,11
"4971","OPC006","19-Sep",51.5,6,4,3,4,1,1,19
"4981","OPC006","19-Sep",51.81,6,5,4,0,0,0,15
"4991","OPC006","19-Sep",52.23,8,6,4,2,1,1,22
"5001","OPC006","19-Sep",52.65,6,3,0,0,2,0,11
"5011","OPC006","19-Sep",52.96,3,1,0,1,2,0,7
"5021","OPC006","19-Sep",53.38,9,4,2,1,2,0,18
"5031","OPC006","19-Sep",53.8,4,5,2,3,3,0,17
"5041","OPC006","19-Sep",54.11,4,1,1,3,2,1,12
"5051","OPC006","19-Sep",54.53,3,5,0,3,3,3,17
"5061","OPC006","19-Sep",54.84,5,3,3,2,2,0,15
"5071","OPC006","19-Sep",55.26,4,1,0,2,1,3,11
"5081","OPC006","19-Sep",55.58,6,2,0,1,2,0,11
"5091","OPC006","19-Sep",55.99,4,6,2,1,3,5,21
"5101","OPC006","19-Sep",56.52,8,4,2,2,1,0,17
"5111","OPC006","19-Sep",56.72,3,2,4,3,1,0,13
"5121","OPC006","19-Sep",57.14,5,5,3,3,1,0,17
"5131","OPC006","19-Sep",57.56,3,2,2,4,1,0,12
"5141","OPC006","19-Sep",57.98,3,2,5,2,1,1,14
"5151","OPC006","19-Sep",58.29,7,1,5,2,1,0,16
"5161","OPC006","19-Sep",58.71,4,2,3,1,1,0,11
"5171","OPC006","19-Sep",59.02,5,3,6,5,0,2,21
"5181","OPC006","19-Sep",59.55,3,5,3,3,1,1,16
"5191","OPC006","19-Sep",59.86,3,4,4,4,1,1,17
"5201","OPC006","19-Sep",60.17,6,4,2,4,0,0,16
"5211","OPC006","19-Sep",60.59,7,4,1,1,1,0,14
"5221","OPC006","19-Sep",60.9,8,4,2,6,2,3,25
"5231","OPC006","19-Sep",61.22,7,0,5,1,0,1,14
"5241","OPC006","19-Sep",61.64,1,1,0,3,0,2,7
"5251","OPC006","19-Sep",62.05,3,1,0,1,0,1,6
"5261","OPC006","19-Sep",62.26,5,3,1,3,4,6,22
"5271","OPC006","19-Sep",62.58,3,7,1,2,0,0,13
"5281","OPC006","19-Sep",62.99,3,2,3,2,2,0,12
"5291","OPC006","19-Sep",63.31,5,2,1,0,0,0,8
"5301","OPC006","19-Sep",63.62,7,3,2,3,3,1,19
"5311","OPC006","19-Sep",64.04,3,5,0,2,4,1,15
"5321","OPC006","19-Sep",64.46,6,5,3,2,3,0,19
"5331","OPC006","19-Sep",64.77,4,4,1,5,2,0,16
"5341","OPC006","19-Sep",65.19,3,8,2,1,1,0,15
"5351","OPC006","19-Sep",65.61,7,4,5,2,2,1,21
"5361","OPC006","19-Sep",65.81,3,6,2,1,2,0,14
"5371","OPC006","19-Sep",66.23,2,6,5,3,6,1,23
"5381","OPC006","19-Sep",66.65,4,6,2,0,4,1,17
"5391","OPC006","19-Sep",66.96,3,3,6,0,4,1,17
"5401","OPC006","19-Sep",67.28,6,4,1,5,1,0,17
"5411","OPC006","19-Sep",67.38,5,2,2,1,5,1,16
"5421","OPC006","19-Sep",67.49,5,5,1,2,0,0,13
"5431","OPC006","19-Sep",67.38,2,1,1,0,0,0,4
"544","OPC006","19-Sep",67.38,4,4,0,2,0,0,10
"545","OPC006","19-Sep",67.28,2,2,1,1,0,0,6
"546","OPC006","19-Sep",67.49,3,4,1,0,2,0,10
"2532","OPC007","20-Sep",0.09,0,0,0,0,0,0,0
"2542","OPC007","20-Sep",0.41,2,1,0,0,0,0,3
"2552","OPC007","20-Sep",0.51,1,0,1,0,1,0,3
"2562","OPC007","20-Sep",0.72,1,0,0,0,0,0,1
"2572","OPC007","20-Sep",0.93,2,0,0,0,0,0,2
"2582","OPC007","20-Sep",1.03,1,0,0,0,0,0,1
"2592","OPC007","20-Sep",1.35,2,0,0,0,0,0,2
"2602","OPC007","20-Sep",1.66,0,0,0,0,0,0,0
"2612","OPC007","20-Sep",1.77,0,1,1,0,0,0,2
"2622","OPC007","20-Sep",2.08,0,0,0,0,0,0,0
"2632","OPC007","20-Sep",2.29,0,0,0,0,0,0,0
"2642","OPC007","20-Sep",2.5,1,0,0,0,0,0,1
"2652","OPC007","20-Sep",2.81,0,0,0,0,0,0,0
"2662","OPC007","20-Sep",2.91,0,0,0,0,0,0,0
"2672","OPC007","20-Sep",3.23,2,0,0,0,0,0,2
"2682","OPC007","20-Sep",3.54,1,0,0,0,0,0,1
"2692","OPC007","20-Sep",3.65,0,0,0,0,0,0,0
"2702","OPC007","20-Sep",3.96,2,1,1,0,0,0,4
"2712","OPC007","20-Sep",4.38,0,0,0,0,0,0,0
"2722","OPC007","20-Sep",4.38,0,0,0,0,0,0,0
"2732","OPC007","20-Sep",4.8,2,1,0,0,0,0,3
"2742","OPC007","20-Sep",5.21,0,0,0,0,0,0,0
"2752","OPC007","20-Sep",5.21,0,0,0,0,0,1,1
"2762","OPC007","20-Sep",5.63,4,0,2,0,0,0,6
"2772","OPC007","20-Sep",6.15,2,0,0,0,0,0,2
"2782","OPC007","20-Sep",6.15,0,0,0,0,0,0,0
"2792","OPC007","20-Sep",6.47,3,0,0,0,0,0,3
"2802","OPC007","20-Sep",7.09,7,1,0,0,0,0,8
"2812","OPC007","20-Sep",7.09,2,0,1,0,0,0,3
"2822","OPC007","20-Sep",7.41,3,1,1,0,0,0,5
"2832","OPC007","20-Sep",8.03,2,2,1,0,0,0,5
"2842","OPC007","20-Sep",8.14,1,0,1,0,0,0,2
"2852","OPC007","20-Sep",8.45,3,0,0,0,0,0,3
"2862","OPC007","20-Sep",8.97,7,1,0,0,0,0,8
"2872","OPC007","20-Sep",9.29,0,0,0,0,0,0,0
"2882","OPC007","20-Sep",9.71,0,0,0,0,0,0,0
"2892","OPC007","20-Sep",10.12,0,0,0,0,0,0,0
"2902","OPC007","20-Sep",10.65,2,0,0,0,0,0,2
"2912","OPC007","20-Sep",10.96,0,0,0,0,0,0,0
"2922","OPC007","20-Sep",11.27,0,0,0,0,0,0,0
"2932","OPC007","20-Sep",11.9,3,0,1,0,0,0,4
"2942","OPC007","20-Sep",12.32,1,0,0,0,0,0,1
"2952","OPC007","20-Sep",12.63,0,0,0,0,0,0,0
"2962","OPC007","20-Sep",13.15,0,0,0,0,0,0,0
"2972","OPC007","20-Sep",13.68,3,1,0,0,0,0,4
"2982","OPC007","20-Sep",13.99,0,0,0,0,0,0,0
"2992","OPC007","20-Sep",14.41,0,0,0,0,0,0,0
"3002","OPC007","20-Sep",15.03,3,1,0,0,0,0,4
"3013","OPC007","20-Sep",15.45,0,0,0,0,0,0,0
"3023","OPC007","20-Sep",15.87,0,0,0,0,0,0,0
"3033","OPC007","20-Sep",16.5,1,0,0,0,0,0,1
"3043","OPC007","20-Sep",16.92,2,2,0,0,0,0,4
"3053","OPC007","20-Sep",17.23,0,0,0,0,0,0,0
"3063","OPC007","20-Sep",17.75,1,0,0,0,0,0,1
"3073","OPC007","20-Sep",18.38,5,3,0,1,0,0,9
"3083","OPC007","20-Sep",18.8,2,0,0,0,0,0,2
"3093","OPC007","20-Sep",19.01,1,0,0,0,0,0,1
"3103","OPC007","20-Sep",19.63,3,0,0,0,0,0,3
"3113","OPC007","20-Sep",20.05,3,0,0,0,0,0,3
"3123","OPC007","20-Sep",20.26,0,0,0,0,0,0,0
"3133","OPC007","20-Sep",20.89,3,0,0,1,0,0,4
"3143","OPC007","20-Sep",21.3,1,5,1,0,0,0,7
"3153","OPC007","20-Sep",21.62,0,0,1,0,0,0,1
"3163","OPC007","20-Sep",22.14,1,0,0,0,0,0,1
"3173","OPC007","20-Sep",22.56,2,1,1,1,0,0,5
"3183","OPC007","20-Sep",22.98,0,0,0,0,0,0,0
"3193","OPC007","20-Sep",23.5,2,0,0,0,0,0,2
"3203","OPC007","20-Sep",23.81,0,0,0,0,0,0,0
"3213","OPC007","20-Sep",24.23,0,0,0,0,0,0,0
"3223","OPC007","20-Sep",24.75,0,0,0,0,0,0,0
"3233","OPC007","20-Sep",25.07,0,0,0,0,0,0,0
"3243","OPC007","20-Sep",25.48,0,0,0,0,0,0,0
"3253","OPC007","20-Sep",25.9,0,0,0,0,0,0,0
"3263","OPC007","20-Sep",26.21,0,0,0,0,0,0,0
"3273","OPC007","20-Sep",26.74,0,0,0,0,0,0,0
"3283","OPC007","20-Sep",27.16,0,0,0,0,0,0,0
"3293","OPC007","20-Sep",27.47,0,0,0,0,0,0,0
"3303","OPC007","20-Sep",27.89,0,0,0,0,0,0,0
"3313","OPC007","20-Sep",28.3,0,0,0,0,0,0,0
"3323","OPC007","20-Sep",28.72,0,0,0,0,0,0,0
"3333","OPC007","20-Sep",29.04,1,0,0,0,0,0,1
"3343","OPC007","20-Sep",29.45,0,0,0,0,0,0,0
"3353","OPC007","20-Sep",29.77,0,0,0,0,0,0,0
"3363","OPC007","20-Sep",30.19,0,0,0,0,0,0,0
"3373","OPC007","20-Sep",30.5,0,0,0,0,0,0,0
"3383","OPC007","20-Sep",30.92,0,0,0,0,0,0,0
"3393","OPC007","20-Sep",31.23,1,0,0,0,0,0,1
"3403","OPC007","20-Sep",31.65,0,0,0,0,0,0,0
"3413","OPC007","20-Sep",32.07,0,0,0,0,0,0,0
"3423","OPC007","20-Sep",32.48,0,0,0,0,0,0,0
"3433","OPC007","20-Sep",32.9,0,2,0,0,0,0,2
"3443","OPC007","20-Sep",33.42,0,1,0,0,0,0,1
"3453","OPC007","20-Sep",33.53,0,0,0,0,0,0,0
"3463","OPC007","20-Sep",34.05,1,0,0,0,0,0,1
"3473","OPC007","20-Sep",34.47,0,0,0,0,0,0,0
"3483","OPC007","20-Sep",34.68,0,0,0,0,0,0,0
"3493","OPC007","20-Sep",34.99,2,0,0,0,0,0,2
"3503","OPC007","20-Sep",35.51,1,0,0,0,0,0,1
"3513","OPC007","20-Sep",35.72,0,0,0,0,0,0,0
"3523","OPC007","20-Sep",36.04,0,0,2,0,0,0,2
"3533","OPC007","20-Sep",36.56,0,0,0,0,0,0,0
"3543","OPC007","20-Sep",36.77,0,0,0,0,0,0,0
"3553","OPC007","20-Sep",36.98,0,0,0,0,0,0,0
"3563","OPC007","20-Sep",37.5,0,0,0,0,0,0,0
"3573","OPC007","20-Sep",37.81,0,0,0,0,0,0,0
"3584","OPC007","20-Sep",38.02,0,0,0,0,0,0,0
"3594","OPC007","20-Sep",38.23,0,0,0,0,0,0,0
"3604","OPC007","20-Sep",38.65,0,1,0,0,0,0,1
"3614","OPC007","20-Sep",38.86,0,0,1,0,0,0,1
"3624","OPC007","20-Sep",39.17,0,0,0,0,0,0,0
"3634","OPC007","20-Sep",39.48,0,0,0,0,0,0,0
"3644","OPC007","20-Sep",39.8,0,0,0,0,0,0,0
"3654","OPC007","20-Sep",40.01,0,0,0,0,0,0,0
"3664","OPC007","20-Sep",40.22,0,0,0,0,0,0,0
"3674","OPC007","20-Sep",40.53,0,0,0,0,0,0,0
"3684","OPC007","20-Sep",40.95,0,0,0,0,0,0,0
"3694","OPC007","20-Sep",41.05,1,0,0,0,0,0,1
"3704","OPC007","20-Sep",41.37,0,0,1,0,0,0,1
"3714","OPC007","20-Sep",41.78,0,0,2,0,0,0,2
"3724","OPC007","20-Sep",41.89,0,0,0,0,0,1,1
"3734","OPC007","20-Sep",42.2,0,0,0,0,0,0,0
"3744","OPC007","20-Sep",42.62,0,0,0,0,0,0,0
"3754","OPC007","20-Sep",42.62,0,0,0,0,0,0,0
"3764","OPC007","20-Sep",43.04,0,1,0,0,0,1,2
"3774","OPC007","20-Sep",43.35,0,0,0,0,0,0,0
"3784","OPC007","20-Sep",43.45,1,1,1,0,0,0,3
"3794","OPC007","20-Sep",43.87,0,0,0,0,0,0,0
"3804","OPC007","20-Sep",44.08,0,1,0,0,0,0,1
"3814","OPC007","20-Sep",44.29,0,0,0,0,0,0,0
"3824","OPC007","20-Sep",44.6,0,0,0,0,0,0,0
"3834","OPC007","20-Sep",44.92,0,0,0,0,0,1,1
"3844","OPC007","20-Sep",45.13,0,0,0,0,0,0,0
"3854","OPC007","20-Sep",45.34,0,0,0,0,0,0,0
"3864","OPC007","20-Sep",45.65,0,0,0,0,0,0,0
"3874","OPC007","20-Sep",45.96,0,0,0,0,0,0,0
"3884","OPC007","20-Sep",46.17,0,0,0,0,0,0,0
"3894","OPC007","20-Sep",46.38,0,1,0,0,0,0,1
"3904","OPC007","20-Sep",46.8,0,0,0,0,0,0,0
"3914","OPC007","20-Sep",47.01,1,0,0,0,0,0,1
"3924","OPC007","20-Sep",46.9,1,0,0,0,0,0,1
"3934","OPC007","20-Sep",47.32,1,2,0,0,0,0,3
"3944","OPC007","20-Sep",47.63,2,1,0,0,0,0,3
"3954","OPC007","20-Sep",47.63,1,1,0,0,0,0,2
"3964","OPC007","20-Sep",47.84,0,1,0,0,0,0,1
"3974","OPC007","20-Sep",48.37,0,0,0,0,0,0,0
"3984","OPC007","20-Sep",48.47,0,0,0,0,0,0,0
"3994","OPC007","20-Sep",48.47,0,0,0,0,0,0,0
"4004","OPC007","20-Sep",48.89,3,0,0,0,0,0,3
"4014","OPC007","20-Sep",49.2,3,1,0,0,0,0,4
"4024","OPC007","20-Sep",49.1,2,1,0,0,0,0,3
"4034","OPC007","20-Sep",49.41,0,0,1,0,0,0,1
"4044","OPC007","20-Sep",49.83,0,0,0,0,0,0,0
"4054","OPC007","20-Sep",49.93,0,1,0,0,0,0,1
"4064","OPC007","20-Sep",50.04,1,0,0,0,0,0,1
"4074","OPC007","20-Sep",50.46,5,2,0,1,0,0,8
"4084","OPC007","20-Sep",50.66,1,0,0,0,0,0,1
"4094","OPC007","20-Sep",50.66,1,0,0,0,0,0,1
"4104","OPC007","20-Sep",51.08,2,1,2,0,0,0,5
"4114","OPC007","20-Sep",51.4,2,1,0,0,0,0,3
"3394","OPC008","20-Sep",0.09,1,0,0,0,0,0,1
"3404","OPC008","20-Sep",0.51,1,0,0,0,0,0,1
"3414","OPC008","20-Sep",0.83,0,0,0,0,0,0,0
"3424","OPC008","20-Sep",0.83,2,0,0,0,0,0,2
"3434","OPC008","20-Sep",1.03,1,0,0,0,0,0,1
"3444","OPC008","20-Sep",1.24,0,1,0,0,0,0,1
"3454","OPC008","20-Sep",1.45,0,0,0,0,0,0,0
"3464","OPC008","20-Sep",1.66,0,0,0,0,0,0,0
"3474","OPC008","20-Sep",1.77,0,0,0,0,0,0,0
"3484","OPC008","20-Sep",1.97,0,0,0,0,0,0,0
"3494","OPC008","20-Sep",2.18,0,0,0,0,0,0,0
"3504","OPC008","20-Sep",2.39,0,0,0,0,0,0,0
"3514","OPC008","20-Sep",2.5,0,0,0,0,0,0,0
"3524","OPC008","20-Sep",2.91,0,0,0,0,0,0,0
"3534","OPC008","20-Sep",3.02,1,0,0,0,0,0,1
"3544","OPC008","20-Sep",3.33,1,0,0,0,0,0,1
"3554","OPC008","20-Sep",3.44,0,0,0,0,0,0,0
"3564","OPC008","20-Sep",3.65,0,1,0,0,0,0,1
"3574","OPC008","20-Sep",3.86,0,0,0,0,0,0,0
"3585","OPC008","20-Sep",4.17,0,0,0,0,0,0,0
"3595","OPC008","20-Sep",4.48,0,0,0,0,0,0,0
"3605","OPC008","20-Sep",4.59,0,0,0,0,0,0,0
"3615","OPC008","20-Sep",4.9,1,0,0,0,0,0,1
"3625","OPC008","20-Sep",5.32,0,0,0,0,0,0,0
"3635","OPC008","20-Sep",5.42,1,1,0,0,0,0,2
"3645","OPC008","20-Sep",5.74,0,0,0,0,0,0,0
"3655","OPC008","20-Sep",6.05,1,0,0,0,0,0,1
"3665","OPC008","20-Sep",6.15,1,1,0,0,0,0,2
"3675","OPC008","20-Sep",6.68,1,1,0,0,0,0,2
"3685","OPC008","20-Sep",6.78,0,0,1,0,0,0,1
"3695","OPC008","20-Sep",6.89,1,0,0,0,0,0,1
"3705","OPC008","20-Sep",7.41,6,1,0,0,0,0,7
"3715","OPC008","20-Sep",7.72,1,1,0,0,0,0,2
"3725","OPC008","20-Sep",7.62,0,0,0,0,0,0,0
"3735","OPC008","20-Sep",8.14,5,2,1,0,0,0,8
"3745","OPC008","20-Sep",8.56,7,2,3,0,0,0,12
"3755","OPC008","20-Sep",8.45,4,2,0,0,0,0,6
"3765","OPC008","20-Sep",8.77,3,1,0,0,0,0,4
"3775","OPC008","20-Sep",9.39,4,5,0,0,0,0,9
"3785","OPC008","20-Sep",9.39,1,1,0,0,0,0,2
"3795","OPC008","20-Sep",9.5,2,0,0,0,0,0,2
"3805","OPC008","20-Sep",10.12,6,2,0,0,0,0,8
"3815","OPC008","20-Sep",10.33,3,1,0,0,0,0,4
"3825","OPC008","20-Sep",10.33,2,0,0,0,0,0,2
"3835","OPC008","20-Sep",10.86,4,6,0,0,0,0,10
"3845","OPC008","20-Sep",11.27,2,0,1,0,0,0,3
"3855","OPC008","20-Sep",11.27,2,0,0,0,0,0,2
"3865","OPC008","20-Sep",11.69,2,1,0,0,0,0,3
"3875","OPC008","20-Sep",12.11,2,2,0,0,0,0,4
"3885","OPC008","20-Sep",12.32,0,0,0,0,0,0,0
"3895","OPC008","20-Sep",12.63,4,0,0,0,0,0,4
"3905","OPC008","20-Sep",13.15,0,0,0,0,0,0,0
"3915","OPC008","20-Sep",13.26,0,0,0,0,0,0,0
"3925","OPC008","20-Sep",13.68,1,0,0,0,0,0,1
"3935","OPC008","20-Sep",13.99,0,0,0,0,0,0,0
"3945","OPC008","20-Sep",14.3,0,0,0,0,0,0,0
"3955","OPC008","20-Sep",14.62,0,0,0,0,0,0,0
"3965","OPC008","20-Sep",15.03,0,0,0,0,0,0,0
"3975","OPC008","20-Sep",15.24,0,0,0,0,0,0,0
"3985","OPC008","20-Sep",15.66,0,0,0,0,0,0,0
"3995","OPC008","20-Sep",15.87,1,0,0,0,0,0,1
"4005","OPC008","20-Sep",16.39,3,1,0,0,0,0,4
"4015","OPC008","20-Sep",16.71,1,0,0,0,0,0,1
"4025","OPC008","20-Sep",16.92,0,0,0,0,0,0,0
"4035","OPC008","20-Sep",17.12,1,0,0,0,0,0,1
"4045","OPC008","20-Sep",17.75,8,2,1,0,0,0,11
"4055","OPC008","20-Sep",17.86,1,2,0,1,0,0,4
"4065","OPC008","20-Sep",17.86,1,0,0,0,0,0,1
"4075","OPC008","20-Sep",18.59,9,1,0,0,0,0,10
"4085","OPC008","20-Sep",18.9,1,0,0,0,0,0,1
"4095","OPC008","20-Sep",19.01,2,0,0,0,0,0,2
"4105","OPC008","20-Sep",19.32,0,0,0,0,0,0,0
"4115","OPC008","20-Sep",19.74,0,1,0,0,0,0,1
"4124","OPC008","20-Sep",20.05,0,0,0,0,0,0,0
"4134","OPC008","20-Sep",20.26,0,0,0,0,0,0,0
"4144","OPC008","20-Sep",20.26,1,0,0,0,0,0,1
"4154","OPC008","20-Sep",20.89,5,0,0,0,0,0,5
"4164","OPC008","20-Sep",21.1,2,0,0,0,0,0,2
"4174","OPC008","20-Sep",21.2,0,0,0,0,0,0,0
"4184","OPC008","20-Sep",21.62,1,0,1,0,0,0,2
"4194","OPC008","20-Sep",22.04,1,0,0,0,0,0,1
"4204","OPC008","20-Sep",22.24,0,0,0,0,0,0,0
"4214","OPC008","20-Sep",22.56,0,0,0,0,0,0,0
"4224","OPC008","20-Sep",22.87,0,0,0,0,0,0,0
"4234","OPC008","20-Sep",23.29,0,0,0,0,0,0,0
"4244","OPC008","20-Sep",23.6,0,0,0,0,0,0,0
"4254","OPC008","20-Sep",23.81,0,0,0,0,0,0,0
"4264","OPC008","20-Sep",24.13,1,0,0,0,0,0,1
"4274","OPC008","20-Sep",24.54,0,0,0,0,0,0,0
"4284","OPC008","20-Sep",24.65,0,0,0,0,0,0,0
"4294","OPC008","20-Sep",25.07,0,0,0,0,0,0,0
"4304","OPC008","20-Sep",25.38,0,0,0,0,0,0,0
"4314","OPC008","20-Sep",25.59,0,0,0,0,0,0,0
"4324","OPC008","20-Sep",26.01,0,0,0,0,0,0,0
"4334","OPC008","20-Sep",26.32,0,0,0,0,0,0,0
"4344","OPC008","20-Sep",26.63,0,0,0,0,0,0,0
"4354","OPC008","20-Sep",26.95,1,0,0,0,0,0,1
"4364","OPC008","20-Sep",27.26,0,1,0,0,0,0,1
"4374","OPC008","20-Sep",27.68,1,0,0,0,0,0,1
"4384","OPC008","20-Sep",27.89,0,0,0,0,0,0,0
"4394","OPC008","20-Sep",28.1,0,0,0,0,0,0,0
"4404","OPC008","20-Sep",28.51,0,0,0,0,0,0,0
"4414","OPC008","20-Sep",29.04,0,0,0,0,0,0,0
"4424","OPC008","20-Sep",29.14,0,0,0,0,0,0,0
"4434","OPC008","20-Sep",29.24,0,1,1,0,0,0,2
"4444","OPC008","20-Sep",29.87,3,0,1,0,0,0,4
"4454","OPC008","20-Sep",30.08,0,0,0,0,0,0,0
"4464","OPC008","20-Sep",30.19,0,0,0,1,0,1,2
"4474","OPC008","20-Sep",30.6,2,1,0,0,0,0,3
"4484","OPC008","20-Sep",31.02,1,0,0,0,0,0,1
"4494","OPC008","20-Sep",31.13,1,0,0,0,0,0,1
"4503","OPC008","20-Sep",31.44,1,1,0,1,0,0,3
"4513","OPC008","20-Sep",31.86,0,0,0,0,0,0,0
"4523","OPC008","20-Sep",31.86,1,0,0,1,0,0,2
"4533","OPC008","20-Sep",32.17,1,3,2,0,0,0,6
"4543","OPC008","20-Sep",32.48,0,0,0,0,0,0,0
"4553","OPC008","20-Sep",32.59,1,0,0,0,0,0,1
"4563","OPC008","20-Sep",33.01,1,0,0,0,0,0,1
"4573","OPC008","20-Sep",33.22,0,0,0,0,0,0,0
"4583","OPC008","20-Sep",33.22,0,0,0,0,0,0,0
"4593","OPC008","20-Sep",33.63,1,1,0,0,0,0,2
"4603","OPC008","20-Sep",34.05,0,0,0,0,0,0,0
"4613","OPC008","20-Sep",33.95,0,0,0,0,0,0,0
"4623","OPC008","20-Sep",34.26,0,0,0,0,0,0,0
"4633","OPC008","20-Sep",34.68,0,1,0,0,0,0,1
"4643","OPC008","20-Sep",34.68,1,1,0,0,0,0,2
"4653","OPC008","20-Sep",34.89,1,0,0,0,0,0,1
"4663","OPC008","20-Sep",35.31,0,0,1,0,0,0,1
"4673","OPC008","20-Sep",35.31,0,0,1,0,0,0,1
"4683","OPC008","20-Sep",35.51,0,0,0,1,0,0,1
"4693","OPC008","20-Sep",36.04,1,1,0,0,0,0,2
"4703","OPC008","20-Sep",35.93,1,0,0,0,0,0,1
"4713","OPC008","20-Sep",36.25,2,0,0,0,0,0,2
"4723","OPC008","20-Sep",36.66,1,1,0,0,0,0,2
"4733","OPC008","20-Sep",36.66,0,1,0,0,0,0,1
"4743","OPC008","20-Sep",36.87,0,0,1,0,0,0,1
"4753","OPC008","20-Sep",37.29,0,0,0,0,0,0,0
"4763","OPC008","20-Sep",37.39,0,0,0,0,0,0,0
"4773","OPC008","20-Sep",37.6,0,0,0,0,0,0,0
"4783","OPC008","20-Sep",37.81,0,0,0,0,0,0,0
"4793","OPC008","20-Sep",37.92,0,0,0,0,0,0,0
"4803","OPC008","20-Sep",38.23,0,0,0,0,0,0,0
"4813","OPC008","20-Sep",38.34,1,2,0,0,0,0,3
"4823","OPC008","20-Sep",38.65,1,0,1,0,0,0,2
"4833","OPC008","20-Sep",39.07,1,1,0,0,0,0,2
"4843","OPC008","20-Sep",39.07,0,0,0,0,0,0,0
"4853","OPC008","20-Sep",39.07,2,0,0,0,0,0,2
"4863","OPC008","20-Sep",39.69,5,1,0,0,0,0,6
"4873","OPC008","20-Sep",39.8,1,0,0,0,0,0,1
"4883","OPC008","20-Sep",39.8,1,0,1,0,0,0,2
"4893","OPC008","20-Sep",40.32,2,2,0,0,0,0,4
"4903","OPC008","20-Sep",40.53,1,1,0,0,0,0,2
"4912","OPC008","20-Sep",40.42,0,0,0,0,0,0,0
"4922","OPC008","20-Sep",40.74,0,1,0,0,0,0,1
"4932","OPC008","20-Sep",41.16,0,0,0,0,0,0,0
"4942","OPC008","20-Sep",41.05,2,1,0,0,0,0,3
"4952","OPC008","20-Sep",41.26,4,1,1,0,0,0,6
"4962","OPC008","20-Sep",41.68,2,0,1,0,0,0,3
"4972","OPC008","20-Sep",41.89,0,0,0,0,0,0,0
"4982","OPC008","20-Sep",41.89,0,0,0,0,0,0,0
"4992","OPC008","20-Sep",42.2,0,1,0,0,0,0,1
"5002","OPC008","20-Sep",42.51,1,0,0,0,0,0,1
"5012","OPC008","20-Sep",42.62,1,1,0,0,0,0,2
"5022","OPC008","20-Sep",42.72,1,1,0,0,0,0,2
"5032","OPC008","20-Sep",43.14,2,1,0,0,1,0,4
"5042","OPC008","20-Sep",43.25,0,0,0,0,0,0,0
"5052","OPC008","20-Sep",43.25,0,0,0,0,0,0,0
"5062","OPC008","20-Sep",43.66,1,0,0,0,0,0,1
